Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap
Canada,Vans,LMO,PHEV,2030,55138.447023304085,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2030,55138.447023304085,Global Net-zero,21.8,54439.40179194259
Canada,Vans,NMC,PHEV,2030,55138.447023304085,Global Net-zero,21.8,231328.39202604024
Canada,Vans,Na-ion,PHEV,2030,55138.447023304085,Global Net-zero,21.8,68034.2270131144
Canada,2 and 3 wheelers,LFP,BEV,2031,1800.0748891404849,Global Net-zero,3.0,5400.224667421455
Canada,Buses,NMC,BEV,2031,2223.6219218794226,Global Net-zero,300.0,667086.5765638268
Canada,Cars,LFP,BEV,2031,2011848.4055099536,Global Net-zero,65.0,64530410.54419691
Canada,Cars,LMFP,BEV,2031,2011848.4055099536,Global Net-zero,65.0,30377241.672920156
Canada,Cars,LMO,BEV,2031,2011848.4055099536,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2031,2011848.4055099536,Global Net-zero,65.0,5330321.935704424
Canada,Cars,NMC,BEV,2031,2011848.4055099536,Global Net-zero,65.0,22650043.19996285
Canada,Cars,Na-ion,BEV,2031,2011848.4055099536,Global Net-zero,65.0,7882129.005362638
Canada,Trucks,NMC,BEV,2031,21177.35163694688,Global Net-zero,350.0,7412073.072931409
Canada,Vans,LFP,BEV,2031,116475.43400320785,Global Net-zero,75.0,4310735.927041494
Canada,Vans,LMFP,BEV,2031,116475.43400320785,Global Net-zero,75.0,2029248.9376647072
Canada,Vans,LMO,BEV,2031,116475.43400320785,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2031,116475.43400320785,Global Net-zero,75.0,356074.13740535633
Canada,Vans,NMC,BEV,2031,116475.43400320785,Global Net-zero,75.0,1513059.5659894214
Canada,Vans,Na-ion,BEV,2031,116475.43400320785,Global Net-zero,75.0,526538.9821396095
Canada,Buses,NMC,FCEV,2031,137.65278564015472,Global Net-zero,35.0,4817.847497405415
Canada,Cars,LFP,FCEV,2031,211.7735163694688,Global Net-zero,1.75,182.87970599569977
Canada,Cars,LMFP,FCEV,2031,211.7735163694688,Global Net-zero,1.75,86.08934887062394
Canada,Cars,LMO,FCEV,2031,211.7735163694688,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2031,211.7735163694688,Global Net-zero,1.75,15.106175526287844
Canada,Cars,NMC,FCEV,2031,211.7735163694688,Global Net-zero,1.75,64.19040582985424
Canada,Cars,Na-ion,FCEV,2031,211.7735163694688,Global Net-zero,1.75,22.338017424104645
Canada,Trucks,NMC,FCEV,2031,63.53205491084064,Global Net-zero,350.0,22236.219218794224
Canada,Cars,LFP,PHEV,2031,656497.9007453533,Global Net-zero,15.0,4859375.045028593
Canada,Cars,LMFP,PHEV,2031,656497.9007453533,Global Net-zero,15.0,2287516.9842765788
Canada,Cars,LMO,PHEV,2031,656497.9007453533,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2031,656497.9007453533,Global Net-zero,15.0,401392.6639842199
Canada,Cars,NMC,PHEV,2031,656497.9007453533,Global Net-zero,15.0,1705630.7834789841
Canada,Cars,Na-ion,PHEV,2031,656497.9007453533,Global Net-zero,15.0,593553.0344119235
Canada,Vans,LFP,PHEV,2031,67767.52523823002,Global Net-zero,21.8,729010.7594434295
Canada,Vans,LMFP,PHEV,2031,67767.52523823002,Global Net-zero,21.8,343176.7415551272
Canada,Vans,LMO,PHEV,2031,67767.52523823002,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2031,67767.52523823002,Global Net-zero,21.8,60217.531697933715
Canada,Vans,NMC,PHEV,2031,67767.52523823002,Global Net-zero,21.8,255881.2977537504
Canada,Vans,Na-ion,PHEV,2031,67767.52523823002,Global Net-zero,21.8,89045.71974317373
Canada,2 and 3 wheelers,LFP,BEV,2032,2170.0432234173036,Global Net-zero,3.0,6510.12967025191
Canada,Buses,NMC,BEV,2032,2680.641628927257,Global Net-zero,300.0,804192.4886781771
Canada,Cars,LFP,BEV,2032,2425342.42617228,Global Net-zero,65.0,78249600.60264142
Canada,Cars,LMFP,BEV,2032,2425342.42617228,Global Net-zero,65.0,39332967.950833336
Canada,Cars,LMO,BEV,2032,2425342.42617228,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2032,2425342.42617228,Global Net-zero,65.0,5711875.441029809
Canada,Cars,NMC,BEV,2032,2425342.42617228,Global Net-zero,65.0,24271371.795676485
Canada,Cars,Na-ion,BEV,2032,2425342.42617228,Global Net-zero,65.0,10081441.911017165
Canada,Trucks,NMC,BEV,2032,25529.920275497687,Global Net-zero,350.0,8935472.09642419
Canada,Vans,LFP,BEV,2032,140414.5615152373,Global Net-zero,75.0,5227200.040257423
Canada,Vans,LMFP,BEV,2032,140414.5615152373,Global Net-zero,75.0,2627505.9562297575
Canada,Vans,LMO,BEV,2032,140414.5615152373,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2032,140414.5615152373,Global Net-zero,75.0,381562.52946150553
Canada,Vans,NMC,BEV,2032,140414.5615152373,Global Net-zero,75.0,1621366.9418164454
Canada,Vans,Na-ion,BEV,2032,140414.5615152373,Global Net-zero,75.0,673456.6458776649
Canada,Buses,NMC,FCEV,2032,165.94448179073498,Global Net-zero,35.0,5808.056862675724
Canada,Cars,LFP,FCEV,2032,255.29920275497687,Global Net-zero,1.75,221.76000170789067
Canada,Cars,LMFP,FCEV,2032,255.29920275497687,Global Net-zero,1.75,111.46994965823212
Canada,Cars,LMO,FCEV,2032,255.29920275497687,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2032,255.29920275497687,Global Net-zero,1.75,16.18750124988205
Canada,Cars,NMC,FCEV,2032,255.29920275497687,Global Net-zero,1.75,68.78526419827344
Canada,Cars,Na-ion,FCEV,2032,255.29920275497687,Global Net-zero,1.75,28.570888006931234
Canada,Trucks,NMC,FCEV,2032,76.58976082649306,Global Net-zero,350.0,26806.416289272573
Canada,Cars,LFP,PHEV,2032,791427.5285404283,Global Net-zero,15.0,5892480.045381094
Canada,Cars,LMFP,PHEV,2032,791427.5285404283,Global Net-zero,15.0,2961915.8052044534
Canada,Cars,LMO,PHEV,2032,791427.5285404283,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2032,791427.5285404283,Global Net-zero,15.0,430125.0332111516
Canada,Cars,NMC,PHEV,2032,791427.5285404283,Global Net-zero,15.0,1827722.7344112655
Canada,Cars,Na-ion,PHEV,2032,791427.5285404283,Global Net-zero,15.0,759169.3098984585
Canada,Vans,LFP,PHEV,2032,81695.7448815926,Global Net-zero,21.8,883998.7268081403
Canada,Vans,LMFP,PHEV,2032,81695.7448815926,Global Net-zero,21.8,444351.0678947585
Canada,Vans,LMO,PHEV,2032,81695.7448815926,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2032,81695.7448815926,Global Net-zero,21.8,64528.00498238697
Canada,Vans,NMC,PHEV,2032,81695.7448815926,Global Net-zero,21.8,274197.71602694603
Canada,Vans,Na-ion,PHEV,2032,81695.7448815926,Global Net-zero,21.8,113891.72270648704
Canada,2 and 3 wheelers,LFP,BEV,2033,2563.2323804132466,Global Net-zero,3.0,7689.69714123974
Canada,Buses,NMC,BEV,2033,3166.3458816869515,Global Net-zero,300.0,949903.7645060854
Canada,Cars,LFP,BEV,2033,2864789.1310500987,Global Net-zero,65.0,92966578.75548838
Canada,Cars,LMFP,BEV,2033,2864789.1310500987,Global Net-zero,65.0,49663442.5602829
Canada,Cars,LMO,BEV,2033,2864789.1310500987,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2033,2864789.1310500987,Global Net-zero,65.0,5903456.638409278
Canada,Cars,NMC,BEV,2033,2864789.1310500987,Global Net-zero,65.0,25085454.406311918
Canada,Cars,Na-ion,BEV,2033,2864789.1310500987,Global Net-zero,65.0,12592361.157763947
Canada,Trucks,NMC,BEV,2033,30155.675063685252,Global Net-zero,350.0,10554486.272289839
Canada,Vans,LFP,BEV,2033,165856.21285026887,Global Net-zero,75.0,6210318.0140306
Canada,Vans,LMFP,BEV,2033,165856.21285026887,Global Net-zero,75.0,3317598.3896545256
Canada,Vans,LMO,BEV,2033,165856.21285026887,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2033,165856.21285026887,Global Net-zero,75.0,394360.46369940526
Canada,Vans,NMC,BEV,2033,165856.21285026887,Global Net-zero,75.0,1675748.9785592982
Canada,Vans,Na-ion,BEV,2033,165856.21285026887,Global Net-zero,75.0,841190.1178263365
Canada,Buses,NMC,FCEV,2033,196.01188791395413,Global Net-zero,35.0,6860.416076988395
Canada,Cars,LFP,FCEV,2033,301.5567506368525,Global Net-zero,1.75,263.46803695887394
Canada,Cars,LMFP,FCEV,2033,301.5567506368525,Global Net-zero,1.75,140.74659834897986
Canada,Cars,LMO,FCEV,2033,301.5567506368525,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2033,301.5567506368525,Global Net-zero,1.75,16.730443914520222
Canada,Cars,NMC,FCEV,2033,301.5567506368525,Global Net-zero,1.75,71.09238090857629
Canada,Cars,Na-ion,FCEV,2033,301.5567506368525,Global Net-zero,1.75,35.68685348354155
Canada,Trucks,NMC,FCEV,2033,90.46702519105575,Global Net-zero,350.0,31663.458816869515
Canada,Cars,LFP,PHEV,2033,934825.9269742428,Global Net-zero,15.0,7000722.124907223
Canada,Cars,LMFP,PHEV,2033,934825.9269742428,Global Net-zero,15.0,3739838.1847014655
Canada,Cars,LMO,PHEV,2033,934825.9269742428,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2033,934825.9269742428,Global Net-zero,15.0,444551.79544296593
Canada,Cars,NMC,PHEV,2033,934825.9269742428,Global Net-zero,15.0,1889026.1212850271
Canada,Cars,Na-ion,PHEV,2033,934825.9269742428,Global Net-zero,15.0,948250.6782769612
Canada,Vans,LFP,PHEV,2033,96498.16020379281,Global Net-zero,21.8,1050258.8719000597
Canada,Vans,LMFP,PHEV,2033,96498.16020379281,Global Net-zero,21.8,561056.1543328478
Canada,Vans,LMO,PHEV,2033,96498.16020379281,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2033,96498.16020379281,Global Net-zero,21.8,66692.32957011033
Canada,Vans,NMC,PHEV,2033,96498.16020379281,Global Net-zero,21.8,283394.5424104161
Canada,Vans,Na-ion,PHEV,2033,96498.16020379281,Global Net-zero,21.8,142257.99422924905
Canada,2 and 3 wheelers,LFP,BEV,2034,2967.5988890461363,Global Net-zero,3.0,8902.79666713841
Canada,Buses,NMC,BEV,2034,3665.857451174639,Global Net-zero,300.0,1099757.2353523918
Canada,Cars,LFP,BEV,2034,3316728.1701103877,Global Net-zero,65.0,108256652.53003772
Canada,Cars,LMFP,BEV,2034,3316728.1701103877,Global Net-zero,65.0,61207336.67631989
Canada,Cars,LMO,BEV,2034,3316728.1701103877,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2034,3316728.1701103877,Global Net-zero,65.0,5858370.134147674
Canada,Cars,NMC,BEV,2034,3316728.1701103877,Global Net-zero,65.0,24893869.11717202
Canada,Cars,Na-ion,BEV,2034,3316728.1701103877,Global Net-zero,65.0,15371102.599497892
Canada,Trucks,NMC,BEV,2034,34912.92810642513,Global Net-zero,350.0,12219524.837248797
Canada,Vans,LFP,BEV,2034,192021.10458533824,Global Net-zero,75.0,7231719.703423572
Canada,Vans,LMFP,BEV,2034,192021.10458533824,Global Net-zero,75.0,4088749.211171167
Canada,Vans,LMO,BEV,2034,192021.10458533824,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2034,192021.10458533824,Global Net-zero,75.0,391348.6122001482
Canada,Vans,NMC,BEV,2034,192021.10458533824,Global Net-zero,75.0,1662950.7709851756
Canada,Vans,Na-ion,BEV,2034,192021.10458533824,Global Net-zero,75.0,1026814.5461203046
Canada,Buses,NMC,FCEV,2034,226.93403269176338,Global Net-zero,35.0,7942.691144211718
Canada,Cars,LFP,FCEV,2034,349.12928106425136,Global Net-zero,1.75,306.80022984221216
Canada,Cars,LMFP,FCEV,2034,349.12928106425136,Global Net-zero,1.75,173.46208774665558
Canada,Cars,LMO,FCEV,2034,349.12928106425136,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2034,349.12928106425136,Global Net-zero,1.75,16.60266839636993
Canada,Cars,NMC,FCEV,2034,349.12928106425136,Global Net-zero,1.75,70.54942664785595
Canada,Cars,Na-ion,FCEV,2034,349.12928106425136,Global Net-zero,1.75,43.56182922934626
Canada,Trucks,NMC,FCEV,2034,104.7387843192754,Global Net-zero,350.0,36658.57451174639
Canada,Cars,LFP,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,8152120.392950209
Canada,Cars,LMFP,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,4609135.474411134
Canada,Cars,LMO,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,441156.617389258
Canada,Cars,NMC,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,1874599.0509287436
Canada,Cars,Na-ion,PHEV,2034,1082300.7712991792,Global Net-zero,15.0,1157500.0338083433
Canada,Vans,LFP,PHEV,2034,111721.36994056043,Global Net-zero,21.8,1222993.373359584
Canada,Vans,LMFP,PHEV,2034,111721.36994056043,Global Net-zero,21.8,691469.4423546682
Canada,Vans,LMO,PHEV,2034,111721.36994056043,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2034,111721.36994056043,Global Net-zero,21.8,66182.97984747234
Canada,Vans,NMC,PHEV,2034,111721.36994056043,Global Net-zero,21.8,281230.171597396
Canada,Vans,Na-ion,PHEV,2034,111721.36994056043,Global Net-zero,21.8,173649.89754509684
Canada,2 and 3 wheelers,LFP,BEV,2035,3335.148304085291,Global Net-zero,3.0,10005.444912255873
Canada,Buses,NMC,BEV,2035,4119.889081517124,Global Net-zero,300.0,1235966.7244551373
Canada,Cars,LFP,BEV,2035,3727518.6928012073,Global Net-zero,65.0,122365965.48598026
Canada,Cars,LMFP,BEV,2035,3727518.6928012073,Global Net-zero,65.0,72956678.64808415
Canada,Cars,LMO,BEV,2035,3727518.6928012073,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2035,3727518.6928012073,Global Net-zero,65.0,5486627.951901412
Canada,Cars,NMC,BEV,2035,3727518.6928012073,Global Net-zero,65.0,23314231.60396175
Canada,Cars,Na-ion,BEV,2035,3727518.6928012073,Global Net-zero,65.0,18165211.342150904
Canada,Trucks,NMC,BEV,2035,39237.038871591656,Global Net-zero,350.0,13732963.60505708
Canada,Vans,LFP,BEV,2035,215803.7137937541,Global Net-zero,75.0,8174244.657970342
Canada,Vans,LMFP,BEV,2035,215803.7137937541,Global Net-zero,75.0,4873624.282159467
Canada,Vans,LMO,BEV,2035,215803.7137937541,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2035,215803.7137937541,Global Net-zero,75.0,366515.63241446676
Canada,Vans,NMC,BEV,2035,215803.7137937541,Global Net-zero,75.0,1557428.4269852992
Canada,Vans,Na-ion,BEV,2035,215803.7137937541,Global Net-zero,75.0,1213465.5350019834
Canada,Buses,NMC,FCEV,2035,255.04075266534576,Global Net-zero,35.0,8926.426343287101
Canada,Cars,LFP,FCEV,2035,392.3703887159166,Global Net-zero,1.75,346.78613700480236
Canada,Cars,LMFP,FCEV,2035,392.3703887159166,Global Net-zero,1.75,206.7598180310077
Canada,Cars,LMO,FCEV,2035,392.3703887159166,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2035,392.3703887159166,Global Net-zero,1.75,15.549148041825863
Canada,Cars,NMC,FCEV,2035,392.3703887159166,Global Net-zero,1.75,66.07272114483088
Canada,Cars,Na-ion,FCEV,2035,392.3703887159166,Global Net-zero,1.75,51.48035603038718
Canada,Trucks,NMC,FCEV,2035,117.71111661477497,Global Net-zero,350.0,41198.89081517124
Canada,Cars,LFP,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,9214603.068984749
Canada,Cars,LMFP,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,5493903.73625249
Canada,Cars,LMO,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,413163.0765399444
Canada,Cars,NMC,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,1755646.590419792
Canada,Cars,Na-ion,PHEV,2035,1216348.2050193413,Global Net-zero,15.0,1367906.603093145
Canada,Vans,LFP,PHEV,2035,125558.5243890933,Global Net-zero,21.8,1382388.6238545722
Canada,Vans,LMFP,PHEV,2035,125558.5243890933,Global Net-zero,21.8,824203.7089053199
Canada,Vans,LMO,PHEV,2035,125558.5243890933,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2035,125558.5243890933,Global Net-zero,21.8,61983.34670844413
Canada,Vans,NMC,PHEV,2035,125558.5243890933,Global Net-zero,21.8,263384.744403623
Canada,Vans,Na-ion,PHEV,2035,125558.5243890933,Global Net-zero,21.8,205215.40781027483
Canada,2 and 3 wheelers,LFP,BEV,2036,3742.305642041702,Global Net-zero,3.0,11226.916926125106
Canada,Buses,NMC,BEV,2036,4622.848146051514,Global Net-zero,300.0,1386854.4438154541
Canada,Cars,LFP,BEV,2036,4182576.894046608,Global Net-zero,65.0,138091382.47244662
Canada,Cars,LMFP,BEV,2036,4182576.894046608,Global Net-zero,65.0,86540743.80545941
Canada,Cars,LMO,BEV,2036,4182576.894046608,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2036,4182576.894046608,Global Net-zero,65.0,4925151.595815638
Canada,Cars,NMC,BEV,2036,4182576.894046608,Global Net-zero,65.0,20928360.004741017
Canada,Cars,Na-ion,BEV,2036,4182576.894046608,Global Net-zero,65.0,21381860.23456689
Canada,Trucks,NMC,BEV,2036,44027.125200490605,Global Net-zero,350.0,15409493.820171712
Canada,Vans,LFP,BEV,2036,242149.18860269836,Global Net-zero,75.0,9224727.978928618
Canada,Vans,LMFP,BEV,2036,242149.18860269836,Global Net-zero,75.0,5781061.833158219
Canada,Vans,LMO,BEV,2036,242149.18860269836,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2036,242149.18860269836,Global Net-zero,75.0,329008.10255448596
Canada,Vans,NMC,BEV,2036,242149.18860269836,Global Net-zero,75.0,1398048.340397679
Canada,Vans,Na-ion,BEV,2036,242149.18860269836,Global Net-zero,75.0,1428342.890163375
Canada,Buses,NMC,FCEV,2036,286.176313803189,Global Net-zero,35.0,10016.170983111615
Canada,Cars,LFP,FCEV,2036,440.2712520049061,Global Net-zero,1.75,391.35209607575956
Canada,Cars,LMFP,FCEV,2036,440.2712520049061,Global Net-zero,1.75,245.2571686794396
Canada,Cars,LMO,FCEV,2036,440.2712520049061,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2036,440.2712520049061,Global Net-zero,1.75,13.957919502311524
Canada,Cars,NMC,FCEV,2036,440.2712520049061,Global Net-zero,1.75,59.311141713840925
Canada,Cars,Na-ion,FCEV,2036,440.2712520049061,Global Net-zero,1.75,60.596365037234094
Canada,Trucks,NMC,FCEV,2036,132.08137560147182,Global Net-zero,350.0,46228.48146051513
Canada,Cars,LFP,PHEV,2036,1364840.881215209,Global Net-zero,15.0,10398784.267155899
Canada,Cars,LMFP,PHEV,2036,1364840.881215209,Global Net-zero,15.0,6516833.339196539
Canada,Cars,LMO,PHEV,2036,1364840.881215209,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2036,1364840.881215209,Global Net-zero,15.0,370881.8610614205
Canada,Cars,NMC,PHEV,2036,1364840.881215209,Global Net-zero,15.0,1575981.765539202
Canada,Cars,Na-ion,PHEV,2036,1364840.881215209,Global Net-zero,15.0,1610131.9852750774
Canada,Vans,LFP,PHEV,2036,140886.80064156995,Global Net-zero,21.8,1560041.2698425709
Canada,Vans,LMFP,PHEV,2036,140886.80064156995,Global Net-zero,21.8,977665.1478330118
Canada,Vans,LMO,PHEV,2036,140886.80064156995,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2036,140886.80064156995,Global Net-zero,21.8,55640.2551132144
Canada,Vans,NMC,PHEV,2036,140886.80064156995,Global Net-zero,21.8,236431.1569118596
Canada,Vans,Na-ion,PHEV,2036,140886.80064156995,Global Net-zero,21.8,241554.4242855686
Canada,2 and 3 wheelers,LFP,BEV,2037,4142.5009434852345,Global Net-zero,3.0,12427.502830455704
Canada,Buses,NMC,BEV,2037,5117.207047834701,Global Net-zero,300.0,1535162.1143504104
Canada,Cars,LFP,BEV,2037,4629853.995659968,Global Net-zero,65.0,153729660.93208772
Canada,Cars,LMFP,BEV,2037,4629853.995659968,Global Net-zero,65.0,100972911.88422796
Canada,Cars,LMO,BEV,2037,4629853.995659968,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2037,4629853.995659968,Global Net-zero,65.0,4088878.705537075
Canada,Cars,NMC,BEV,2037,4629853.995659968,Global Net-zero,65.0,17374800.328562837
Canada,Cars,Na-ion,BEV,2037,4629853.995659968,Global Net-zero,65.0,24774257.867482316
Canada,Trucks,NMC,BEV,2037,48735.305217473346,Global Net-zero,350.0,17057356.82611567
Canada,Vans,LFP,BEV,2037,268044.1786961034,Global Net-zero,75.0,10269390.30517995
Canada,Vans,LMFP,BEV,2037,268044.1786961034,Global Net-zero,75.0,6745154.032752071
Canada,Vans,LMO,BEV,2037,268044.1786961034,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2037,268044.1786961034,Global Net-zero,75.0,273143.7191957965
Canada,Vans,NMC,BEV,2037,268044.1786961034,Global Net-zero,75.0,1160664.7992764649
Canada,Vans,Na-ion,BEV,2037,268044.1786961034,Global Net-zero,75.0,1654960.5458034747
Canada,Buses,NMC,FCEV,2037,316.77948391357677,Global Net-zero,35.0,11087.281936975187
Canada,Cars,LFP,FCEV,2037,487.3530521747335,Global Net-zero,1.75,435.6711038561191
Canada,Cars,LMFP,FCEV,2037,487.3530521747335,Global Net-zero,1.75,286.1580498743303
Canada,Cars,LMO,FCEV,2037,487.3530521747335,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2037,487.3530521747335,Global Net-zero,1.75,11.587915359821672
Canada,Cars,NMC,FCEV,2037,487.3530521747335,Global Net-zero,1.75,49.24032481778942
Canada,Cars,Na-ion,FCEV,2037,487.3530521747335,Global Net-zero,1.75,70.21044739772317
Canada,Trucks,NMC,FCEV,2037,146.20591565242003,Global Net-zero,350.0,51172.070478347014
Canada,Cars,LFP,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,11576403.616748307
Canada,Cars,LMFP,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,7603628.182375061
Canada,Cars,LMO,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,307907.46527526155
Canada,Cars,NMC,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,1308385.773729833
Canada,Cars,Na-ion,PHEV,2037,1510794.4617416738,Global Net-zero,15.0,1865591.8879966442
Canada,Vans,LFP,PHEV,2037,155952.9766959147,Global Net-zero,21.8,1736709.497428735
Canada,Vans,LMFP,PHEV,2037,155952.9766959147,Global Net-zero,21.8,1140707.7462419015
Canada,Vans,LMO,PHEV,2037,155952.9766959147,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2037,155952.9766959147,Global Net-zero,21.8,46192.74145720913
Canada,Vans,NMC,PHEV,2037,155952.9766959147,Global Net-zero,21.8,196286.00338794227
Canada,Vans,Na-ion,PHEV,2037,155952.9766959147,Global Net-zero,21.8,279878.90345515247
Canada,2 and 3 wheelers,LFP,BEV,2038,4525.5131969997165,Global Net-zero,3.0,13576.53959099915
Canada,Buses,NMC,BEV,2038,5590.339831587885,Global Net-zero,300.0,1677101.9494763655
Canada,Cars,LFP,BEV,2038,5057926.514293801,Global Net-zero,65.0,168894954.68985903
Canada,Cars,LMFP,BEV,2038,5057926.514293801,Global Net-zero,65.0,115965166.68673404
Canada,Cars,LMO,BEV,2038,5057926.514293801,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2038,5057926.514293801,Global Net-zero,65.0,2977955.3938207575
Canada,Cars,NMC,BEV,2038,5057926.514293801,Global Net-zero,65.0,12654173.449785944
Canada,Cars,Na-ion,BEV,2038,5057926.514293801,Global Net-zero,65.0,28272973.2088973
Canada,Trucks,NMC,BEV,2038,53241.331729408426,Global Net-zero,350.0,18634466.10529295
Canada,Vans,LFP,BEV,2038,292827.32451174635,Global Net-zero,75.0,11282456.487379245
Canada,Vans,LMFP,BEV,2038,292827.32451174635,Global Net-zero,75.0,7746660.932514622
Canada,Vans,LMO,BEV,2038,292827.32451174635,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2038,292827.32451174635,Global Net-zero,75.0,198932.24290705466
